"id","org_name","event_name","event_description","event_start_date","event_end_date","days_of_week","start_time","end_time","more_info","fee","admission_price","site_location_name","event_photo","category","subcategory","age_group_eligibility_tags","race_ethnicity_eligibility_tags","special_needs_eligibility_tags","sogi_eligibility_tags","language_eligibility_tags","site_address","site_phone","site_email","latitude","longitude","point","analysis_neighborhood","supervisor_district","data_as_of","data_loaded_at"
"129448_sfpl","SF Public Library","Storytime: For Families Bilingual in English/粵語課程 (Cantonese)","Enjoy songs, rhymes, books&nbsp;and stories in Cantonese and English. For children of all ages and their families.家庭雙語(粵語和英語)故事時間。享受歌曲、童謠、書籍和故事。…","2025/11/06 12:00:00 AM","2025/11/06 12:00:00 AM",,"10:30:00","11:00:00","https://sfpl.org/events/2025/11/06/storytime-families-bilingual-englishyueyukecheng-cantonese","false",,"Main Library","https://sfpl.org//sites/default/files/topics/StorytimeforFamilies.jpg","Education",,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,"100 Larkin Street","415-557-4400","info@sfpl.org","37.779354","-122.4158715","POINT (-122.4158715 37.779354)","Tenderloin","5","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"119818_sfpl","SF Public Library","Storytime: For Toddlers","Books, songs, movement and more. For toddlers 16 months through age 2 and their caregivers.&nbsp;  Learn more about storytimes with SFPL, including…","2025/10/14 12:00:00 AM","2025/10/14 12:00:00 AM",,"11:00:00","11:30:00","https://sfpl.org/events/2025/10/14/storytime-toddlers-11","false",,"Richmond/Senator Milton Marks","https://sfpl.org//sites/default/files/topics/StorytimeforToddlers.jpg","Education",,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,"351 9th Avenue","415-355-5600","ricmgr@sfpl.org","37.781865","-122.4680535","POINT (-122.4680535 37.781865)","Inner Richmond","1","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"116311_sfpl","SF Public Library","Performance: Live Improv Theatre Show with Improv This!","Join Louise Vogel and the talented players of IMPROV THIS! for an unscripted, high-energy improvisational theatre show. That’s right — no script, no…","2025/11/01 12:00:00 AM","2025/11/01 12:00:00 AM",,"15:00:00","16:30:00","https://sfpl.org/events/2025/11/01/performance-live-improv-theatre-show-improv","false",,"Golden Gate Valley","https://sfpl.org//sites/default/files/2025-06/22946.png","Arts, Culture & Identity",,"TAY (Ages 18-24)",,,,,"1801 Green Street","415-355-5666","ggvmgr@sfpl.org","37.79685","-122.4290475","POINT (-122.4290475 37.79685)","Marina","2","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"128854_sfpl","SF Public Library","Workshop: Japanese Furoshiki and Korean Bojagi Wrapping","Learn how to wrap your gifts in a Japanese cloth called furoshiki and in Korean cloth called bojagi! You can bring your own furoshiki/bojagi cloths…","2025/10/08 12:00:00 AM","2025/10/08 12:00:00 AM",,"14:30:00","16:30:00","https://sfpl.org/events/2025/10/08/workshop-japanese-furoshiki-and-korean-bojagi-wrapping","false",,"Glen Park","https://sfpl.org//sites/default/files/2025-08/23746.png","Arts, Culture & Identity","Arts and Creative Expression, STEM","Teens (Ages 13-18), TAY (Ages 18-24)","Asian",,,,"2825 Diamond Street","415-355-2858","gpamgr@sfpl.org","37.73394","-122.433903","POINT (-122.433903 37.73394)","Glen Park","8","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"40196_rpd","SF Rec Park","Karate Kidz","Karate originated in the Okinawa Islands of Japan and has branched out into many different styles. Karate Kidz is a structured class that teaches formalized, sequenced movements which represent offensive and defensive postures known as Kata. Students will also learn kicking, punching, blocking and other open hand techniques. Students will have the opportunity to purchase a uniform and belts for an extra fee.","2025/10/29 12:00:00 AM","2025/12/17 12:00:00 AM","W","19:00:00","20:00:00","sfrecpark.org/register","true",,"EUREKA VALLEY REC CENTER","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation",,"Pre-Teens; Teens",,,,,"100 Collingwood St","(415) 831-6810",,"37.760481","-122.4362565","POINT (-122.4362565 37.760481)","Castro/Upper Market","8","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"40394_rpd","SF Rec Park","Drop-in: Basketball","Looking to shoot hoops, break a sweat, and meet fellow players? Drop by for open gym basketball. Whether you're practicing solo or jumping into a pickup game, there's always action on the court. Busiest times: Saturday mornings (9 AM–12 PM) & Tuesday nights (6–8 PM).","2025/09/02 12:00:00 AM","2025/12/31 12:00:00 AM","Tue-Fri","10:00:00","12:00:00","sfrecpark.org/register","false",,"POTRERO HILL REC CENTER","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation",,"All Ages",,,,,"801 Arkansas St","(415) 695-5009",,"37.75617","-122.3974575","POINT (-122.3974575 37.75617)","Potrero Hill","10","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39532_rpd","SF Rec Park","Tai Chi","Learn the art of meditation in motion. All levels are welcome. Wear comfortable shoes.","2025/09/05 12:00:00 AM","2025/10/10 12:00:00 AM","F","10:15:00","11:15:00","sfrecpark.org/register","false",,"SUNSET REC CENTER","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation","Physical Fitness","TAY",,,,,"2201 Lawton St @ 29th Ave","(415) 242-1070",,"37.757223","-122.4866835","POINT (-122.4866835 37.757223)","Sunset/Parkside","4","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"40380_rpd","SF Rec Park","Guitar: Beginner","This    Beginning Guitar class is for newcomers or any guitarist who wants to fill in    the gaps and develop a solid foundation for making music on the guitar. This    class teaches students proper guitar techniques (including finger picking and    strumming), how to read music, musicianship skills, how to practice and play    with others. We have lots of fun and play a variety of folk and blues music.    Students must bring their own acoustic guitar!","2025/09/09 12:00:00 AM","2025/11/04 12:00:00 AM","T","18:30:00","19:30:00","sfrecpark.org/register","true",,"RICHMOND REC CENTER","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Arts, Culture & Identity",,"TAY",,,,,"251 - 18th Ave","(415) 666-7020",,"37.783215","-122.477976","POINT (-122.477976 37.783215)","Outer Richmond","1","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"128883_sfpl","SF Public Library","Social: Monday Fun Day Family Dance Party","Shake your sillies out to a family-friendly pop&nbsp;playlist with your family and friends.&nbsp;For children ages&nbsp;5 and younger.","2025/10/20 12:00:00 AM","2025/10/20 12:00:00 AM",,"10:00:00","11:00:00","https://sfpl.org/events/2025/10/20/social-monday-fun-day-family-dance-party","false",,"Glen Park","https://sfpl.org//sites/default/files/topics/Celebrations.jpg","Arts, Culture & Identity","Dance, Music","Toddlers (Ages 1-3), Pre-School (Ages 3-5), Families with children below 18 years old",,,,,"2825 Diamond Street","415-355-2858","gpamgr@sfpl.org","37.73394","-122.433903","POINT (-122.433903 37.73394)","Glen Park","8","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"99744_sfpl","SF Public Library","Storytime: For Babies","Space limited. Tickets available on a first come basis at the front desk starting at 1:00pm.","2025/10/28 12:00:00 AM","2025/10/28 12:00:00 AM",,"13:15:00","13:45:00","https://sfpl.org/events/2025/10/28/storytime-babies","false",,"Potrero","https://sfpl.org//sites/default/files/2025-02/19872.jpg","Education",,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,"1616 20th Street","415-355-2822","potmgr@sfpl.org","37.760067","-122.397615","POINT (-122.397615 37.760067)","Potrero Hill","10","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"10012764_sfdec","Family Connections Centers","中文支援小組 Portola (Support Group, Cantonese)","我們的中文支援小組每週都會討論問題、探索育兒方式和兒童發展的主題。 提供英文翻譯。 The Chinese Support Group is a weekly space for families to learn skills, ask questions, and grow together. Group activities include discussions on a range of parenting topics, arts and crafts, cooking projects, and more. Portola: Wednesdays, 9:45 – 10:45 am 語言 / language: 粵語 / Cantonese 註冊 / to register: Hazel, hkong@fccenters.org","2025/10/08 12:00:00 AM","2025/10/08 12:00:00 AM",,"09:45:00","10:45:00","https://sfdec.org/event/%e4%b8%ad%e6%96%87%e6%94%af%e6%8f%b4%e5%b0%8f%e7%b5%84-portola-support-group-cantonese/2025-10-08/",,,"2565 San Bruno Avenue",,"Family Support","Support Groups",,,,,"Chinese","2565 San Bruno Avenue","415.715.6746","aduong@fccenters.org","37.729467","-122.4041805","POINT (-122.4041805 37.729467)","Portola","9","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"10013772_sfdec","Gum Moon Chinatown","Parent-Child Interactive Group Toddlers (Playgroup, Cantonese/English)","18-24 months Playgroup Dates: August 20, 2025 – June 30, 2026, Monday and Wednesday Time: 10:00 AM – 12:00 PM For more information, please contact: Vivian Chan, Admin. Manager 415-788-1008 vivianchan@ gummoon.org Lucy Tao, Family Advocate 415-788-1008 lucytao@ gummoon.org Address: 940 Washington Street &nbsp;","2025/11/03 12:00:00 AM","2025/11/03 12:00:00 AM",,"10:00:00","12:00:00","https://sfdec.org/event/parent-child-interactive-group-toddlers-playgroup-cantonese-english-2/2025-11-03/",,,"940 Washington Street",,"Childcare","Playgroups","Toddler",,,,"Chinese","940 Washington Street","415-788-1008","vivianchan@gummoon.org","37.795032","-122.4087705","POINT (-122.4087705 37.795032)","Chinatown","3","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39873_rpd","SF Rec Park","Ropes Course Adventure","Challenge yourself at your own pace! Experience the thrill of the Ropes Course at McLaren Park—San Francisco’s only ropes course set among the trees at the corner of Mansell St. and Visitacion Ave. This one-of-a-kind outdoor adventure is perfect for friends, families, and groups looking to build trust and strengthen teamwork. The course features high elements designed to help participants stretch beyond their comfort zones, all while safely harnessed and belayed by our trained staff. Every moment is an opportunity for discovery and lasting memories. Adults are welcome! Helmets and harnesses are provided.","2025/10/18 12:00:00 AM","2025/10/18 12:00:00 AM","Sa","10:00:00","12:00:00","sfrecpark.org/register","true",,"JOHN MCLAREN PARK","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation","Outdoors","Pre-Teens; Teens; TAY",,,,,"Mansell & Visitacion","(415) 831-2700",,"37.718757","-122.4116865","POINT (-122.4116865 37.718757)","McLaren Park","9","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"133914_sfpl","SF Public Library","Workshop: SAT Test Prep for Teens","Build confidence, increase standardized test fluency and set effective test-taking goals in this course for students preparing to take the 2025–2026…","2025/11/02 12:00:00 AM","2025/11/02 12:00:00 AM",,"13:00:00","17:00:00","https://sfpl.org/events/2025/11/02/workshop-sat-test-prep-teens","false",,"Main Library","https://sfpl.org//sites/default/files/2025-09/24864.png","Education","College Prep, Skills & Training","Teens (Ages 13-18)",,,,,"100 Larkin Street","415-557-4400","info@sfpl.org","37.779354","-122.4158715","POINT (-122.4158715 37.779354)","Tenderloin","5","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"106453_sfpl","SF Public Library","Storytime: For Babies","Songs, rhymes and books for infants and their caregivers.&nbsp;  Learn more about storytimes with SFPL, including current offerings, at…","2025/10/28 12:00:00 AM","2025/10/28 12:00:00 AM",,"10:15:00","10:45:00","https://sfpl.org/events/2025/10/28/storytime-babies-1","false",,"Merced","https://sfpl.org//sites/default/files/topics/StorytimeforBabies.jpg","Education",,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,"155 Winston Drive","415-355-2825","mermgr@sfpl.org","37.726713","-122.4744615","POINT (-122.4744615 37.726713)","West of Twin Peaks","7","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"40550_rpd","SF Rec Park","Jr. Warriors - Independent Team Lottery - 5th Grade","Welcome to our 25th Annual SFRPD All-City Jr. Warriors Youth Basketball League in San Francisco! Our Jr. Warriors League depends on the generosity of volunteers to provide an opportunity for our youth (Kindergarten - 8th Grade) to learn the game of basketball in a recreational, supportive, and safe environment. This registration is for team managers or coaches to sign up their team(s) and make or schedule payment.Registration for independent teams is through a lottery process for each division. Notifications on lottery results will be emailed to you by Nov. 7th Payment ($600 per team)  to secure your spot will follow and is due by Nov. 14th  Jr. Warriors league games (6 or more per team) will be played on Thursdays, Fridays, or Saturdays at different Recreation Centers depending on grade level. ALL INDEPENDENT TEAMS WILL NOW REQUIRE THEIR OWN REVERISABLE JERSEYS “AWAY (DARK) & HOME (LIGHT)” WHEN SEASON STARTS.For more information about the league, please visit our website sfrecpark.org/1416/Jr-Warriors","2025/10/07 12:00:00 AM","2025/10/11 12:00:00 AM","TBD","00:00:00","00:00:00","sfrecpark.org/register","false",,"SAN FRANCISCO RECREATION & PARKS","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation",,"TAY",,,,,"501 Stanyan St","(415) 831-2700",,"37.772208","-122.454477","POINT (-122.454477 37.772208)","Golden Gate Park","1","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"126821_sfpl","SF Public Library","Workshop: Once Upon an Opera, The Monkey King","Play in a family-friendly demonstration of the styles of puppets used in San Francisco Opera's world premiere production of…","2025/11/06 12:00:00 AM","2025/11/06 12:00:00 AM",,"10:30:00","11:30:00","https://sfpl.org/events/2025/11/06/workshop-once-upon-opera-monkey-king","false",,"Western Addition","https://sfpl.org//sites/default/files/2025-09/24560.png","Arts, Culture & Identity","Arts and Creative Expression, Dance, Music, STEM","Children/Pre-Teens (Ages 5-13)","Asian",,,,"1550 Scott Street","415-355-5727","wsamgr@sfpl.org","37.784151","-122.4377505","POINT (-122.4377505 37.784151)","Japantown","5","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"129614_sfpl","SF Public Library","Workshop: Paper Weaving Jack O’ Lantern","Create your own jack o’ lantern by weaving different colored paper for Halloween. For ages 6-12. Space limited. Reservations required: (415) 355-2889…","2025/10/17 12:00:00 AM","2025/10/17 12:00:00 AM",,"15:45:00","16:45:00","https://sfpl.org/events/2025/10/17/workshop-paper-weaving-jack-o-lantern","false",,"Chinatown/Him Mark Lai","https://sfpl.org//sites/default/files/topics/MakeDo.png","Arts, Culture & Identity","Arts and Creative Expression, STEM","Children/Pre-Teens (Ages 5-13)",,,,,"1135 Powell Street","415-355-2888","chimgr@sfpl.org","37.79523","-122.410197","POINT (-122.410197 37.79523)","Chinatown","3","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"10013341_sfdec","Instituto Familiar de la Raza","Consultas disponibles (Spanish)","Los Jueves de 10am-12pm y de 1pm-4pm &nbsp; Un espacio donde los padres pueden hacer consultas sobre el desarrollo y comportamiento de sus hijos o alguna otra asesoría que requieran. Para mas informacion Lorena de la Rosa al 415-229-0567 Email: lorenadelarosa@ifrsf.org","2025/10/16 12:00:00 AM","2025/10/16 12:00:00 AM",,"10:00:00","12:00:00","https://sfdec.org/event/consultas-disponibles-spanish/2025-10-16/",,,"2919 Mission Street","https://sfdec.org/wp-content/uploads/2025/08/11.2025-Horas-de-Consulta-pdf.jpg","Family Support",,,,,,"Spanish","2919 Mission Street","(415) 229-0500","info@ifrsf.org","37.750311","-122.417928","POINT (-122.417928 37.750311)","Mission","9","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
